Mean of PCD bin 0,Sigma of PCD bin 0,Prob of PCD bin 0,Peak of PCD bin 0,Mean of PCD bin 1,Sigma of PCD bin 1,Prob of PCD bin 1,Peak of PCD bin 1,Mean of PCD bin 2,Sigma of PCD bin 2,Prob of PCD bin 2,Peak of PCD bin 2,Mean of PCD bin 3,Sigma of PCD bin 3,Prob of PCD bin 3,Peak of PCD bin 3,Mean of PCD bin 4,Sigma of PCD bin 4,Prob of PCD bin 4,Peak of PCD bin 4,Mean of PCD bin 5,Sigma of PCD bin 5,Prob of PCD bin 5,Peak of PCD bin 5,Mean of PCD bin 6,Sigma of PCD bin 6,Prob of PCD bin 6,Peak of PCD bin 6,Mean of PCD bin 7,Sigma of PCD bin 7,Prob of PCD bin 7,Peak of PCD bin 7,Mean of PCD bin 8,Sigma of PCD bin 8,Prob of PCD bin 8,Peak of PCD bin 8,Mean of PCD bin 9,Sigma of PCD bin 9,Prob of PCD bin 9,Peak of PCD bin 9,Mean of PCD bin 10,Sigma of PCD bin 10,Prob of PCD bin 10,Peak of PCD bin 10,Mean of PCD bin 10,Sigma of PCD bin 11,Prob of PCD bin 11,Peak of PCD bin 11,Raga Class
69,0.5,0.0537135279,147.271008,138,1,0.0848806366,139.381422,139,1,0.0225464191,147.271008,109,37,0.0194518126,156.334833,88,22,0.2152961981,165.51955,90,22,0.3099027409,175.31294,108,36,0.2099911583,186.053236,139,47,0.0539345712,197.07119,134,86,0.0221043324,417.603969,203,149,0.049071618,441.206439,158,114,0.0097259063,446.930729,120,1,0.0026525199,123.383129,2
69,1,0.0837093863,147.593022,138,1,0.0848375451,139.37946,140,1,0.0803249097,147.593022,140,28,0.0266245487,156.40632,97,32,0.22066787,165.656657,103,35,0.232400722,175.319711,109,36,0.2229241877,186.052206,137,46,0.0523465704,193.035863,103,1,0.0094765343,104.389012,106,2,0.0112815884,110.205456,122,53,0.0189530686,468.327598,155,105,0.0284296029,489.005873,2
69,1,0.1067873303,147.386456,138,1,0.1104072398,139.383373,140,1,0.1,147.386456,120,37,0.0647058824,156.44914,97,32,0.2769230769,165.693078,105,36,0.1696832579,175.004024,112,37,0.1153846154,185.794862,109,34,0.0262443439,196.041859,109,25,0.020361991,205.369738,114,28,0.0113122172,213.306539,141,89,0.0321266968,468.794632,164,117,0.0588235294,491.37693,2
73,16.5,0.0281983346,278.816756,147,35,0.036336109,278.031039,143,19,0.0189250568,278.816756,90,28,0.1214988645,156.433688,90,26,0.2592732778,165.754373,94,27,0.1839515519,175.496003,112,38,0.145344436,185.895119,131,46,0.0310370931,196.606392,133,47,0.030658592,208.68466,147,51,0.0404996215,219.008655,153,67,0.0738077214,465.956773,177,98,0.0526116578,492.829567,2
78,22.5,0.0224872898,284.627902,155,45,0.0242471646,277.997387,146,28,0.0179898318,284.627902,86,41,0.0856472429,311.735581,103,65,0.1642549863,328.134808,107,37,0.1400078217,175.533055,135,46,0.1572154869,186.027625,182,24,0.0387172468,196.975722,188,37,0.0316777474,208.836727,174,51,0.0570981619,221.176408,156,55,0.1681658193,234.408086,165,58,0.0997262417,248.248558,2
74,18,0.0448318804,285.133798,143,25,0.0431714404,277.320593,149,33,0.0406807804,285.133798,143,82,0.0161892902,311.253512,88,25,0.1714404317,319.154717,101,34,0.1714404317,175.447378,134,46,0.1581569116,186.049136,165,41,0.0431714404,197.056153,174,47,0.0273972603,208.827945,155,53,0.0506434205,221.019751,147,51,0.1639684516,234.412971,161,57,0.0946450809,248.141337,2
69,1,0.2224186704,147.081747,138,1,0.3323903819,139.383094,140,1,0.0983026874,147.081747,154,1,0.0014144272,155.856275,116,39,0.0212164074,164.360941,134,42,0.0289957567,175.371686,98,24,0.0700141443,180.478103,0,0,0,103.365821,259,155,0.0028288543,416.55281,314,156,0.0233380481,442.193458,162,117,0.270155587,468.730528,124,39,0.1110325318,469.723076,2
73,15,0.0434873075,281.049254,141,22,0.0445276737,271.768576,148,31,0.038701623,281.049254,107,36,0.0270495214,156.410161,88,22,0.2484394507,165.342037,91,22,0.2804827299,175.567313,100,28,0.1860174782,185.718863,114,38,0.0178942988,190.889191,103,1,0.0153974199,104.39588,109,18,0.0299625468,217.472483,136,44,0.0915522264,234.058449,160,59,0.0124843945,248.318775,2
70,0.5,0.0481836529,147.603526,138,1,0.0358224016,139.372209,140,1,0.0605449041,147.603526,127,52,0.0227043391,309.785059,97,35,0.1700302725,315.96718,96,30,0.2381432896,175.603621,109,36,0.225025227,185.41735,165,42,0.019172553,196.173244,173,45,0.0348133199,207.918867,126,41,0.0292633703,219.680661,156,55,0.1518668012,234.357464,143,48,0.01160444,235.14711,2
70,0.5,0.0416233091,147.644428,139,0,0.0291363163,139.37909,140,2,0.0541103018,147.644428,121,54,0.0223725286,309.847102,92,30,0.1597294485,315.62495,97,33,0.2258064516,345.924171,127,50,0.1774193548,355.812026,173,37,0.03433923,196.995447,184,39,0.0541103018,208.829172,141,50,0.075962539,221.037218,147,52,0.151925078,233.979612,143,48,0.0145681582,237.420788,2
69,1,0.0273109244,146.046884,138,1,0.0289915966,139.38027,140,1,0.024789916,146.046884,129,35,0.0344537815,156.436237,92,27,0.2415966387,165.529115,91,25,0.2789915966,345.802829,108,41,0.2021008403,355.609461,129,46,0.0336134454,196.993235,220,109,0.0289915966,417.438617,177,106,0.0600840336,442.495671,149,85,0.0508403361,464.634319,124,20,0.0134453782,237.055493,2
69,1.5,0.0531716418,147.610497,138,1,0.0513059701,139.381458,141,2,0.0513059701,147.610497,147,19,0.0536380597,156.452733,109,38,0.1996268657,165.75578,100,33,0.166511194,175.525622,126,44,0.2294776119,186.05459,153,45,0.0601679104,196.555569,236,88,0.0419776119,417.62059,239,106,0.0326492537,441.096998,174,92,0.0643656716,455.689537,165,57,0.0419776119,245.992929,2
83,27,0.0464301358,294.875843,176,60,0.0486202365,276.378238,153,40,0.0385457731,294.875843,141,75,0.0556285589,312.881339,106,37,0.1055628559,165.601987,104,44,0.1344721857,342.650498,127,45,0.2365308804,185.988849,152,46,0.0665790626,196.600523,171,63,0.0613228208,406.954817,159,62,0.0586947,442.244513,176,73,0.1243977223,455.561423,178,59,0.0591327201,245.972736,2
103,33.5,0.0160796325,294.983505,208,67,0.0218223583,276.362162,199,71,0.0068912711,294.983505,90,48,0.1462480858,310.106995,85,21,0.1745788668,313.349002,96,29,0.1619448698,175.420883,104,33,0.1787901991,185.867285,125,45,0.0382848392,196.283889,149,75,0.0359877489,410.714388,136,52,0.0528330781,425.843501,163,56,0.1290199081,234.410395,161,56,0.0474732006,245.302644,2
89,32,0.0392470965,285.1888,161,52,0.0476571886,278.684591,209,69,0.0304365238,285.1888,82,19,0.1281537845,156.143088,98,51,0.1625951141,330.806264,114,44,0.1145374449,333.311717,122,43,0.1253504205,185.946445,148,48,0.0320384461,197.027488,195,28,0.0336403684,208.750791,207,93,0.0516619944,442.432488,200,117,0.2066479776,468.038483,161,60,0.0648778534,469.600609,2
102,34,0.0718115664,294.254596,199,67,0.0827269245,278.716732,208,70,0.0505553428,294.254596,144,98,0.0942167752,312.905476,126,90,0.1489850632,330.476568,112,60,0.126388357,349.367775,122,42,0.0934507851,185.746358,142,48,0.0245116813,197.025266,169,48,0.0505553428,208.793522,199,95,0.055151283,441.733797,209,122,0.1704327844,468.636129,164,57,0.0827269245,248.27168,2
104,33,0.0449852507,294.203113,225,64,0.0449852507,277.530156,180,63,0.0353982301,294.203113,140,98,0.0899705015,312.661436,111,75,0.1784660767,329.431719,98,44,0.2046460177,349.290905,100,27,0.1371681416,185.947164,106,30,0.0210176991,194.388482,155,50,0.0457227139,208.757815,148,62,0.0479351032,442.445206,174,97,0.1360619469,463.272384,175,59,0.0398230088,248.323181,2
69,1,0.2980823463,147.605732,138,1,0.4190637338,139.382883,140,1,0.1584884377,147.605732,131,33,0.0186125212,156.362977,133,36,0.0891144952,165.702218,157,31,0.0496333897,175.239193,121,43,0.0062041737,180.533738,0,0,0,105.881925,0,0,0,105.881925,107,1,0.0050761421,110.391042,134,77,0.1065989848,466.546976,142,87,0.0874224478,482.735115,2
82,25.5,0.0233588401,281.319458,160,50,0.0161095449,271.679501,161,48,0.0281917036,281.319458,105,35,0.0096657269,156.109618,94,29,0.1123640757,165.739284,104,36,0.1824405961,175.537651,121,42,0.1872734595,186.048901,141,47,0.045912203,196.650339,177,44,0.0495368506,208.760714,172,56,0.0579943617,441.248864,179,87,0.2146596859,462.858561,185,59,0.0894079742,247.092481,2
105,32.5,0.0233076611,291.867225,223,64,0.0214835833,278.391237,180,62,0.017430077,291.867225,95,55,0.0389136603,303.561071,85,19,0.1605188488,165.638579,102,35,0.1459262262,175.573099,135,45,0.1572760438,186.002304,157,45,0.0498581273,196.990011,176,45,0.0344548034,208.771752,168,52,0.0575597892,221.015426,175,74,0.165788407,461.440967,191,58,0.1297122011,248.211071,2
83,27,0.0865198919,291.921367,173,59,0.0907686365,278.431895,154,42,0.0772499034,291.921367,88,42,0.0683661645,303.650339,82,10,0.2190034762,165.097083,88,16,0.1660872924,175.130063,111,38,0.1178061027,185.893284,129,46,0.0351487061,197.097906,153,50,0.0185399768,208.660455,151,53,0.0366937041,221.084775,175,98,0.0834298957,467.097337,181,60,0.0668211665,248.260272,2
89,31,0.1894246353,288.104644,189,66,0.1944894652,278.716133,165,54,0.1778768233,288.104644,83,19,0.0425445705,154.830207,88,37,0.1515397083,331.402523,100,47,0.1162884927,342.570506,115,40,0.0769854133,186.016412,121,42,0.0210696921,192.34356,142,49,0.0251215559,208.526133,150,53,0.03363047,220.828722,162,73,0.0871150729,466.882232,162,58,0.0555105348,248.318193,2
93,32.5,0.1538126362,288.136138,193,67,0.1625272331,278.765039,175,60,0.1363834423,288.136138,78,10,0.0448801743,156.183997,87,37,0.1324618736,331.027994,98,43,0.1838779956,342.488165,113,39,0.1019607843,185.99017,139,47,0.0135076253,192.116095,143,49,0.0209150327,208.833074,157,88,0.0431372549,434.093317,166,56,0.0880174292,234.264212,175,60,0.0566448802,248.183665,2
84,28,0.042690294,283.432612,154,42,0.0438985099,278.658924,182,64,0.0386629078,283.432612,82,19,0.049134112,156.024134,88,22,0.1433749497,165.728546,95,27,0.1917035844,175.596621,113,39,0.2299637535,186.053993,155,44,0.0825614176,196.646626,170,47,0.0273862263,208.658428,163,94,0.0555779299,439.261273,166,97,0.0881997584,466.178088,172,60,0.0422875554,248.325156,2
70,1,0.0140393101,147.350758,137,2,0.0064179703,139.367927,140,2,0.0216606498,147.350758,94,31,0.0433212996,156.413224,96,31,0.0978740473,165.672251,107,38,0.1444043321,175.603723,134,45,0.2567188127,186.050378,166,40,0.121941436,196.813852,192,34,0.0818291215,208.826265,181,81,0.0966706779,442.326482,166,84,0.0870437224,464.363715,177,60,0.0401123145,248.305089,2
70,1,0.021285305,146.33728,137,2,0.0102333197,139.339187,141,1,0.0323372902,146.33728,88,26,0.057715923,155.160728,85,18,0.1383544822,165.598444,96,29,0.2128530495,175.567599,135,45,0.1899304134,186.019423,171,38,0.0708145722,196.23953,194,31,0.084731887,208.838883,177,83,0.0949652067,441.987657,193,86,0.0749079001,463.937955,197,56,0.0319279574,246.009299,2
69,1,0.0337837838,147.467233,138,1,0.0328185328,139.373063,141,2,0.0328185328,147.467233,88,26,0.0814671815,155.99663,88,24,0.1772200772,165.618847,105,36,0.2123552124,175.575627,117,41,0.1776061776,185.846837,150,46,0.0544401544,197.092415,170,47,0.0420849421,208.617459,119,36,0.0498069498,220.277617,144,50,0.0841698842,234.142855,148,49,0.0501930502,245.988542,2
69,1,0.0952980688,147.623455,138,1,0.0730478589,139.378775,140,1,0.1112510495,147.623455,100,34,0.0827036104,156.330676,97,33,0.1284634761,165.67049,122,42,0.1171284635,175.602674,126,44,0.1796809404,186.018707,128,45,0.0600335852,196.931071,142,48,0.0277078086,207.199984,114,29,0.0377833753,220.923191,128,37,0.1028547439,233.740589,126,25,0.0621326616,242.149351,2
69,1,0.2253807107,147.477741,138,1,0.2791878173,139.37927,140,1,0.1568527919,147.477741,147,20,0.0609137056,156.437676,125,38,0.1791878173,165.674422,131,43,0.1553299492,175.574766,170,28,0.0568527919,184.669627,187,0,0.0005076142,187.508554,0,0,0,422.330686,435,6,0.0137055838,442.368483,234,161,0.0274111675,467.727565,172,125,0.0345177665,482.386443,2
71,9.5,0.0837063563,285.511801,139,13,0.0505819158,275.669992,144,21,0.1119068935,285.511801,92,29,0.0962399284,156.411916,97,33,0.1692032229,165.656256,100,33,0.1741271262,175.53572,124,43,0.1535362578,186.029798,126,45,0.0559534467,196.829404,135,46,0.0165622202,208.805157,119,35,0.0290957923,218.58909,119,22,0.0899731423,233.846535,130,32,0.0376007162,242.185368,2
78,23,0.0301435407,285.530564,140,18,0.0267942584,275.26381,171,57,0.0315789474,285.530564,85,23,0.0803827751,156.087655,92,28,0.2019138756,165.629763,92,23,0.3172248804,175.430278,127,66,0.1210526316,371.862185,161,59,0.0330143541,376.373993,173,46,0.028708134,208.750691,115,29,0.0210526316,210.435279,133,78,0.1057416268,465.528794,121,2,0.0229665072,124.139614,2
72,14,0.0474434612,281.629365,138,1,0.0368731563,139.377051,150,35,0.058013766,281.629365,153,2,0.0044247788,155.991958,82,4,0.1445427729,157.844688,99,33,0.3682399213,175.600198,129,66,0.1116027532,371.838351,182,87,0.0113077679,376.607602,198,83,0.0585054081,417.172655,259,140,0.0747295969,442.354495,138,84,0.1091445428,456.281398,120,2,0.0162241888,124.161977,2
70,5,0.0281306715,255.721048,138,1,0.0208711434,139.366241,140,2,0.0349364791,147.090659,90,28,0.0104355717,156.006375,83,11,0.1588021779,165.713883,99,33,0.3647912886,175.581171,106,34,0.1220508167,185.875801,139,48,0.025862069,196.982007,187,93,0.0603448276,417.185681,220,135,0.0930127042,442.348018,188,134,0.0925589837,465.963582,153,90,0.0140653358,470.211532,2
70,7,0.0134793597,256.037124,137,1,0.0139005897,139.36779,141,2,0.0109519798,147.303176,136,32,0.0551811289,156.449506,106,36,0.2186183656,165.716214,102,34,0.349620893,175.529943,105,32,0.1571187869,185.903956,135,48,0.048020219,196.767259,138,47,0.0349620893,207.962624,126,40,0.0391743892,216.800956,187,133,0.0459140691,468.06466,129,51,0.0210614996,469.640727,2
69,1.5,0.0473621103,147.536421,137,2,0.0371702638,139.381106,141,2,0.0519584333,147.536421,137,31,0.0787370104,156.443438,117,39,0.173461231,165.70775,120,43,0.2450039968,345.564421,142,64,0.1866506795,372.045937,168,81,0.0563549161,394.059451,178,95,0.0295763389,416.407298,134,47,0.0271782574,221.062093,114,1,0.0251798561,117.078761,130,56,0.0647482014,493.440991,2
69,1.5,0.0390196078,147.547004,137,2,0.028627451,139.376028,141,2,0.0454901961,147.547004,95,32,0.0949019608,156.363142,90,26,0.1737254902,165.439684,108,41,0.1670588235,349.781276,146,67,0.1541176471,371.974487,173,83,0.0454901961,389.554722,178,96,0.0278431373,408.444506,137,54,0.042745098,418.022638,157,72,0.1121568627,465.003656,143,62,0.0835294118,493.388661,2
116,30.5,0.0321456235,293.919786,240,57,0.0333075136,278.62294,219,70,0.0189775368,293.919786,89,45,0.0871417506,311.430053,87,32,0.1766072812,323.641808,90,21,0.1491092177,175.466682,111,38,0.0596436871,186.013517,126,44,0.0220759101,196.242646,156,50,0.0267234702,208.775453,153,53,0.056158017,220.921523,163,65,0.2211463981,465.194478,193,59,0.1142525174,248.306863,2
89,30.5,0.0828402367,293.687926,187,65,0.0752324598,278.632861,164,51,0.0710059172,293.687926,119,67,0.0384615385,311.280533,103,48,0.1018596788,323.525807,96,30,0.1466610313,175.577061,141,45,0.067624683,185.73989,166,41,0.0202874049,196.95538,181,41,0.0359256128,208.590958,179,68,0.056635672,440.280229,178,74,0.1880811496,459.625271,203,56,0.1390532544,248.275137,2
80,24.5,0.0723684211,294.658347,166,55,0.0725677831,278.687135,152,38,0.0649920255,294.658347,107,50,0.043062201,297.381562,96,31,0.149122807,165.738677,95,27,0.2177033493,175.573169,113,39,0.2173046252,186.046345,130,46,0.0450558214,196.672413,183,76,0.0303030303,412.113681,171,85,0.0311004785,441.347932,207,94,0.0526315789,459.39535,201,56,0.0502392344,248.32635,2
69,1,0.1088362069,147.633394,138,1,0.1142241379,139.37911,140,1,0.0974137931,147.633394,151,13,0.0650862069,156.43337,124,45,0.175862069,326.462254,120,42,0.1810344828,175.562505,155,41,0.2060344828,186.047938,188,38,0.0870689655,388.685879,227,66,0.0181034483,410.467153,386,92,0.0142241379,442.40884,280,164,0.0103448276,446.593145,316,178,0.0228448276,487.960678,2
89,31,0.0595816212,294.824455,175,59,0.0638774748,278.617712,181,65,0.0541651102,294.824455,97,47,0.0418378782,297.390619,88,23,0.1793051924,165.73088,98,31,0.2039596563,175.425052,105,32,0.2756817333,186.036514,121,42,0.0627568173,192.873574,172,101,0.0145685469,411.380696,110,18,0.022413149,212.879023,142,49,0.0358610385,234.385205,144,46,0.0343668285,247.626814,2
85,29,0.0804597701,294.156914,157,46,0.091954023,278.585688,186,67,0.0650019818,294.156914,88,27,0.0126833135,156.015351,89,24,0.1597304796,165.747502,109,39,0.1803408641,175.46305,111,37,0.1819262782,186.039041,139,47,0.0764962346,197.082802,178,43,0.0269520412,208.443911,161,54,0.0344827586,221.154368,157,55,0.0681728101,234.306207,162,57,0.0804597701,248.351371,2
90,31,0.0863095238,295.042813,177,61,0.1149553571,278.745339,178,63,0.0509672619,295.042813,187,98,0.0412946429,312.90401,94,44,0.1558779762,314.761388,100,33,0.1633184524,175.290919,98,23,0.177827381,185.887605,129,46,0.0651041667,197.036088,161,49,0.0264136905,208.17212,161,54,0.0345982143,221.249654,180,57,0.0814732143,234.364236,194,59,0.0625,248.33607,2
96,33,0.1148928168,294.943952,193,66,0.1451673561,278.762162,179,63,0.0725836781,294.943952,191,95,0.0447536668,312.903926,111,72,0.1462955998,330.492388,93,30,0.1135765325,332.414128,97,22,0.1692365551,185.766558,99,23,0.0372320421,196.202606,156,50,0.0308386612,208.808878,150,52,0.0526513727,220.925795,172,73,0.1015419331,468.748325,190,85,0.0616773223,483.961565,2
90,31,0.1399398108,295.319305,173,59,0.1595012898,278.519983,179,64,0.1010318143,295.319305,179,110,0.0640584695,312.62002,126,89,0.1208082545,330.502566,113,55,0.0988822012,341.417286,111,37,0.086844368,185.732911,123,44,0.0292347377,197.060676,157,50,0.0348237317,208.697498,158,53,0.0550300946,221.224989,178,68,0.1276870163,467.195576,194,87,0.0795356836,485.503342,2
93,32.5,0.1051563134,294.851795,179,61,0.1205846529,278.763501,195,70,0.0742996346,294.851795,162,109,0.089727974,312.592976,98,61,0.1226146975,322.298355,96,29,0.1416971173,174.284574,98,23,0.2005684125,186.031059,125,44,0.035728786,196.966778,107,21,0.0243605359,203.11696,129,44,0.0324807146,220.321413,205,47,0.0755176614,234.335723,233,27,0.0458790093,247.981693,2
97,34,0.080754717,295.147147,187,64,0.1,278.667615,206,72,0.0516981132,295.147147,167,107,0.0622641509,312.557963,97,50,0.1252830189,318.884996,96,29,0.1301886792,175.302758,100,27,0.1886792453,186.000639,132,46,0.0362264151,197.076544,130,45,0.0347169811,208.574051,192,119,0.0445283019,441.173465,183,63,0.1177358491,445.882124,198,57,0.0826415094,248.293697,2
97,34,0.1015228426,295.206241,180,63,0.1226083561,278.506182,217,72,0.0691136275,295.206241,235,97,0.0632565404,312.566866,123,82,0.1105037095,330.945573,102,42,0.0909800859,334.967359,109,36,0.0882467786,186.025186,124,44,0.041390082,196.774228,152,58,0.0269426005,409.43518,233,135,0.0464662241,442.500552,189,91,0.1714174151,468.544701,184,94,0.1347130027,485.797407,2
90,32,0.0766026802,294.94402,169,58,0.099239406,278.444359,201,70,0.0481709526,294.94402,197,108,0.0554147048,312.534663,117,83,0.1484969214,330.766042,93,38,0.1202462876,337.824112,94,15,0.2241941326,185.887244,114,38,0.0467222021,197.092484,127,66,0.0278884462,415.83068,160,107,0.0322346976,442.482863,181,105,0.0938065918,467.985232,180,112,0.0840275263,485.786314,2
106,34,0.086292478,295.011787,207,67,0.1038564338,278.579158,216,71,0.0561282932,295.011787,179,112,0.0859106529,312.89892,136,100,0.1405116457,330.160569,95,48,0.1065292096,345.482308,93,14,0.1813669339,185.822059,119,41,0.0274914089,195.966066,123,72,0.0481099656,416.786452,176,125,0.0290187094,426.225017,133,48,0.1011836579,468.060865,179,75,0.0801832761,477.105021,2
69,1,0.0683216169,147.538413,138,1,0.0606326889,139.378836,141,1,0.0724956063,147.538413,149,17,0.0408611599,156.448351,120,47,0.1498242531,327.409954,125,43,0.1757469244,175.611328,155,44,0.2961335677,369.217799,200,58,0.1414762742,393.924954,237,76,0.0206502636,411.836625,213,116,0.0065905097,439.329992,308,169,0.0131810193,468.695657,413,137,0.0171353251,495.379617,2
117,31.5,0.1069630872,295.150122,224,64,0.1187080537,278.740731,244,65,0.0763422819,295.150122,211,112,0.1119966443,312.881143,199,119,0.1317114094,331.462612,130,92,0.0931208054,346.54169,95,19,0.0809563758,184.872782,104,29,0.0201342282,195.994171,122,67,0.0377516779,417.432809,215,146,0.0440436242,436.818389,170,107,0.1501677852,467.680869,194,77,0.0868288591,476.939151,2
108,34,0.0762383901,295.274364,191,65,0.0828173375,278.760897,250,61,0.0541795666,295.274364,177,108,0.0770123839,312.896534,143,102,0.1780185759,331.455632,134,97,0.1443498452,350.775107,107,62,0.2109133127,370.172162,103,28,0.0390866873,196.088366,144,96,0.0189628483,417.283366,161,115,0.0421826625,434.744172,203,119,0.088622291,467.916045,211,61,0.0336687307,472.66887,2
91,32,0.1023378915,294.893887,169,56,0.1018967799,278.701664,192,69,0.085134539,294.893887,139,83,0.0489633877,312.670679,123,82,0.1654168505,330.726132,111,69,0.1367445964,350.860679,98,32,0.1865902073,356.877328,128,46,0.0397000441,196.206095,130,44,0.0123511248,204.863755,110,20,0.0255844729,221.163884,130,39,0.0749889722,234.021615,132,35,0.0798411998,248.295072,2
94,32.5,0.114194499,294.715826,199,66,0.105108055,278.594002,173,60,0.1011787819,294.715826,209,106,0.0442043222,312.877041,164,109,0.1409626719,331.429986,134,93,0.1149312377,350.63165,165,115,0.1237721022,372.016363,180,107,0.0451866405,379.650385,131,45,0.0270137525,207.880546,111,22,0.0358546169,221.179767,125,33,0.0879174853,234.302894,138,42,0.1183693517,248.340145,2
100,33.5,0.0623229462,294.620859,202,66,0.0716309187,278.599009,189,69,0.04087414,294.620859,136,99,0.0667745852,312.648121,112,79,0.1614730878,331.202012,110,72,0.1347632537,350.659119,114,74,0.2962363416,372.023077,147,107,0.0424929178,379.678698,121,39,0.0218535006,207.995038,108,15,0.0400647511,221.051647,130,40,0.0420882234,234.410041,171,59,0.0501821125,248.187507,2
99,34,0.1019622932,295.233269,184,64,0.1215852251,278.69899,217,72,0.06848788,295.233269,187,111,0.0761831474,311.840862,106,70,0.1269719123,326.021024,92,25,0.093497499,175.482486,94,16,0.2300884956,186.012104,109,34,0.0223162755,196.964638,174,47,0.0180838784,208.725084,148,52,0.0303963063,219.953083,159,56,0.0681031166,234.380422,198,58,0.1058099269,248.303963,2
101,34,0.1412371134,295.25189,196,66,0.1657731959,278.733996,203,71,0.0989690722,295.25189,239,96,0.0527835052,311.993609,115,78,0.107628866,325.960454,96,29,0.1105154639,175.603085,107,35,0.1068041237,186.044573,134,47,0.0222680412,197.056181,155,51,0.0404123711,208.71727,164,53,0.0367010309,220.115889,172,57,0.086185567,234.369932,199,58,0.126185567,248.251722,2
102,33.5,0.0803929431,295.024137,202,66,0.0950280674,278.258241,201,71,0.0553327987,295.024137,160,103,0.078989575,312.765444,104,57,0.1792301524,330.338989,96,36,0.1371291099,335.837758,98,24,0.1908580593,186.025838,114,38,0.0268644747,195.333549,115,33,0.0565356856,208.182899,120,37,0.0489174018,219.824205,187,55,0.0653568565,234.391501,197,58,0.0429029671,248.221791,2
118,31.5,0.0878669276,295.191175,223,65,0.081409002,278.573326,249,63,0.0763209393,295.191175,235,100,0.1268101761,312.887363,122,84,0.2391389432,330.854545,97,53,0.1115459883,343.55932,91,1,0.1346379648,93.019828,95,1,0.0090019569,98.446655,103,1,0.0360078278,104.418784,121,39,0.031702544,220.609798,180,56,0.0571428571,234.398691,185,61,0.0630136986,248.089852,2
107,35,0.0818298969,295.320739,199,67,0.0773195876,278.740509,229,71,0.0713058419,295.320739,214,105,0.1194158076,312.810328,115,81,0.2087628866,330.862453,95,47,0.1146907216,343.334272,94,20,0.0756013746,185.630268,107,33,0.0219072165,196.928062,147,63,0.0193298969,407.005525,171,72,0.0326460481,423.031323,152,62,0.0631443299,459.572122,171,72,0.1357388316,488.496946,2
69,1,0.1056149733,147.506983,137,1,0.1026737968,139.363856,141,2,0.1037433155,147.506983,153,2,0.0604278075,156.373672,116,39,0.1593582888,165.715478,144,40,0.1577540107,175.518389,157,45,0.2160427807,369.465612,219,76,0.0647058824,393.681569,238,75,0.0117647059,399.824525,246,161,0.0101604278,441.612623,258,168,0.0727272727,468.684291,248,171,0.0336898396,496.470019,2
84,28.5,0.0402160864,295.336712,147,33,0.0516206483,276.643552,202,72,0.0232092837,295.336712,156,101,0.1128451381,312.898589,131,95,0.2164865946,330.591627,97,48,0.1336534614,339.787287,94,17,0.2052821128,185.635777,101,24,0.0416166467,196.789916,134,47,0.0220088035,208.514401,142,50,0.0300120048,220.499195,147,63,0.0452180872,460.020144,162,76,0.081232493,491.277907,2
104,34.5,0.0479019681,295.161085,185,63,0.0538432974,278.56079,240,68,0.0311919792,295.161085,237,101,0.0943186038,312.900416,197,119,0.2279985147,331.352266,169,119,0.1136279242,350.948242,151,108,0.2008911994,371.826866,209,113,0.0508726328,377.357338,141,49,0.0118826587,207.992301,135,47,0.0081693279,217.206259,161,56,0.0497586335,234.302835,224,44,0.095432603,248.341896,2
112,33,0.0323917137,295.224668,218,65,0.0290018832,278.662252,234,69,0.0252354049,295.224668,193,114,0.0647834275,312.89325,200,119,0.145386064,331.372084,201,124,0.0753295669,350.936859,209,115,0.1231638418,371.82948,229,95,0.0531073446,377.410301,158,55,0.0444444444,416.124591,198,87,0.05913371,428.959748,173,67,0.1446327684,456.88237,218,62,0.1634651601,481.58966,2
95,31,0.0124950417,284.791273,213,65,0.0087266958,278.367676,150,31,0.0075366918,284.791273,77,4,0.0932169774,151.774749,82,12,0.1285204284,163.603569,87,16,0.1233637445,175.291957,104,33,0.2173740579,186.043555,146,47,0.034510115,196.311224,140,53,0.0559301864,415.976279,173,84,0.0805236017,426.379757,177,65,0.1404204681,457.037801,203,78,0.0852836176,481.096843,2
88,29,0.0445960126,285.721003,197,65,0.0330535152,278.118523,151,38,0.0472193075,285.721003,77,0,0.0849947534,78.223415,85,18,0.1012591815,165.684071,100,33,0.167366212,175.599869,100,27,0.221930745,186.004955,143,47,0.0283315845,195.947662,160,50,0.0440713536,208.596757,143,65,0.0466946485,441.195274,224,138,0.1222455404,468.271488,203,113,0.0624344176,484.021836,2
81,25.5,0.0711382114,289.29664,168,55,0.0621370499,277.36048,156,45,0.0772357724,289.29664,90,51,0.0203252033,301.494748,85,18,0.1556329849,165.643652,106,41,0.2131242741,342.208308,115,40,0.1306620209,185.799111,119,42,0.0348432056,197.013301,183,40,0.0342624855,208.56956,138,67,0.06271777,441.944555,224,152,0.1132404181,468.753493,189,113,0.0621370499,482.880212,2
106,33.5,0.0744394619,289.578787,218,67,0.098206278,278.737241,199,69,0.0452914798,289.578787,93,30,0.031838565,153.767556,84,15,0.2174887892,165.199529,90,25,0.2748878924,341.606731,97,24,0.1748878924,185.870583,96,15,0.031838565,191.716489,109,25,0.0125560538,204.540365,107,10,0.0448430493,215.425633,126,50,0.030044843,466.132374,211,126,0.0260089686,495.910656,2
